lng,lat
28.8618405,43.3475039
28.7953095,43.3227369
28.8593225,43.3410309
28.8428835,43.3863229
28.8950075,43.3444539
28.8197415,43.3327969
28.7874135,43.3302949
28.8647425,43.3430859
28.7607095,43.3183989
28.8100515,43.3264839
28.8995695,43.3655489
28.8286635,43.3600819
28.8821285,43.3541299
28.8522035,43.3969619
28.8197095,43.3327429
28.8350735,43.3410089
28.8706205,43.3436859
28.8055585,43.3306529
28.8461375,43.3695849
28.8656425,43.3454819
28.8297575,43.3581889
28.8144105,43.3321689
28.9242325,43.3755759
28.9182485,43.3747369
28.8033285,43.3396539
28.8060725,43.3306099
28.8212195,43.3785129
28.8259895,43.3650269
28.7765835,43.3501619
28.8681435,43.3647379
28.8930045,43.3734909
28.8013065,43.3446349
28.8074725,43.3307439
28.8197695,43.3654449
28.8282855,43.3605009
28.8726405,43.3509389
28.8215245,43.3645399
28.8230365,43.3558449
28.8321435,43.3397549
28.7793255,43.3580629
28.8305755,43.3558399
28.8673835,43.3631839
28.8359335,43.3377969
28.8567875,43.3409679
28.8358245,43.3369529
28.7738355,43.3516909
28.7930945,43.3781039
28.8444335,43.3913349
28.8874065,43.3612199
28.7842695,43.3468779
28.8206945,43.3397589
28.8048695,43.3253679
28.8282865,43.3605369
28.8796065,43.3694209
28.8292425,43.3396329
28.8551605,43.3873389
28.8329215,43.3452729
28.7763555,43.3501559
28.8197475,43.3481319
28.8134695,43.3313449
28.8315105,43.3510719
28.9116515,43.3693399
28.8176605,43.3833889
28.8238405,43.3473029
28.8303595,43.3893989
28.7623255,43.3206779
28.8364085,43.3772349
28.8002785,43.3403879
28.7764495,43.3502179
28.8363885,43.3432019
28.8918225,43.3552779
28.8675815,43.3753169
28.8854745,43.3547299
28.8701405,43.3574189
28.8236305,43.3652299
28.8063315,43.3251409
28.8431395,43.3451759
28.8636765,43.3482779
28.8473325,43.3729389
28.8740175,43.3553779
28.9060385,43.3445919
28.8519095,43.3762109
28.8225685,43.3753399
28.8084095,43.3475319
28.7715205,43.3530519
28.8296555,43.3582979
28.8699015,43.3779179
28.8640875,43.3604439
28.8036775,43.3404499
28.8899305,43.3691749
28.8578545,43.3452949
28.8310665,43.3896139
28.7969515,43.3666989
28.8460715,43.3640939
28.8701695,43.3528429
28.9118335,43.3674849
28.7832675,43.3353039
28.8051475,43.3404389
28.8526265,43.3644789
28.8261895,43.3651049
28.8223165,43.3397459
28.8230255,43.3734459
28.8420245,43.3530479
28.8327525,43.3452299
28.8461105,43.3696749
28.8521225,43.3899789
28.8714325,43.3537149
28.8526285,43.3523069
28.8249635,43.3469369
28.8212835,43.3338449
28.8674075,43.3717329
28.8626055,43.3784069
28.8279215,43.3612789
28.8064875,43.3660839
28.8553615,43.3432349
28.7828815,43.3414939
28.8287565,43.3396219
28.8613935,43.3473219
28.9184815,43.3612849
28.8316715,43.3648319
28.9112955,43.3699019
28.8174075,43.3671399
28.8682535,43.3516029
28.8067735,43.3475899
28.8150235,43.3479449
28.8459605,43.3739379
28.8530245,43.3447239
28.8328435,43.3398169
28.7612195,43.3190749
28.9046035,43.3462039
28.7944605,43.3401159
28.7892225,43.3356019
28.9114905,43.3713109
28.8219485,43.3306899
28.9246495,43.3574649
28.8523765,43.3543689
28.8050615,43.3574469
28.8732845,43.3782479
28.7687485,43.3322339
28.8680345,43.3775399
28.8203005,43.3381919
28.7895385,43.3387169
28.8286715,43.3599109
28.8859375,43.3545439
28.8741145,43.3705859
28.7964345,43.3666609
28.7956655,43.3403059
28.9034415,43.3645139
28.8852885,43.3606119
28.8672885,43.3509779
28.8374995,43.3914399
28.8264755,43.3650379
28.8882965,43.3782769
28.8315995,43.3506299
28.8277775,43.3463859
28.8211135,43.3594489
28.7864995,43.3417329
28.8629465,43.3436859
28.8156525,43.3399449
28.8082355,43.3293039
28.7925975,43.3291019
28.8722725,43.3500809
28.8331995,43.3454039
28.8102805,43.3402249
28.9288235,43.3491249
28.8313885,43.3355849
28.8116895,43.3769889
28.8433055,43.3405529
28.8253765,43.3947539
28.8280855,43.3608179
28.8204865,43.3398699
28.8358515,43.3434249
28.8226205,43.3397509
28.8114075,43.3658019
28.8717925,43.3539799
28.8731125,43.3547519
28.8781115,43.3575849
28.9109485,43.3666349
28.8325485,43.3462219
28.8026945,43.3405169
28.8586755,43.3552249
28.7753165,43.3251359
28.8436215,43.3573859
28.8918535,43.3552769
28.8139595,43.3361749
28.7611885,43.3166389
28.8436055,43.3573589
28.8217045,43.3652569
28.8503965,43.3446079
28.8056975,43.3256079
28.8191905,43.3490209
28.8452755,43.3903619
28.8344965,43.3398299
28.8073885,43.3787919
28.8730195,43.3595899
28.8318565,43.3494399
28.8462755,43.3439549
28.7952455,43.3700839
28.8261365,43.3466779
28.8608295,43.3886529
28.9102335,43.3691709
28.8422225,43.3438579
28.7842705,43.3468859
28.7881285,43.3307799
28.8726735,43.3441959
28.7796615,43.3489349
28.8291305,43.3348429
28.7822205,43.3524059
28.8352885,43.3399179
28.8492665,43.3750249
28.8203635,43.3398269
28.8208305,43.3518119
28.8631495,43.3487529
28.8436055,43.3573679
28.8109735,43.3311189
28.8076625,43.3596049
28.8315415,43.3510899
28.8503175,43.3418489
28.8379145,43.3438279
28.8550545,43.3839239
28.8968365,43.3647619
28.7979165,43.3373269
28.7841635,43.3468879
28.8297145,43.3574789
28.8413675,43.3402389
28.8530595,43.3803379
28.7943015,43.3727569
28.8184885,43.3399419
28.8915765,43.3630209
28.9011975,43.3664069
28.8518845,43.3862879
28.8717715,43.3489279
28.8329165,43.3397349
28.8980985,43.3447599
28.8853495,43.3606289
28.8650705,43.3622639
28.8750305,43.3560469
28.7961475,43.3402369
28.8528645,43.3502369
28.8002945,43.3593189
28.8170335,43.3321779
28.8105645,43.3275919
28.8528465,43.3501649
28.8335895,43.3433759
28.9020935,43.3716169
28.8883175,43.3616019
28.8216615,43.3653289
28.8352335,43.3427509
28.8125295,43.3591169
28.8184575,43.3399429
28.7842095,43.3413049
28.9022635,43.3605579
28.8705475,43.3615129
28.7839435,43.3414879
28.8571645,43.3401529
28.8151855,43.3732019
28.8214625,43.3785009
28.7793515,43.3411809
28.8745885,43.3541109
28.8438145,43.3856629
28.8479105,43.4074129
28.7731095,43.3188819
28.9106565,43.3694979
28.8557125,43.3832859
28.8215225,43.3652769
28.8537495,43.3614339
28.7693315,43.3340419
28.9117305,43.3697879
28.8245355,43.3651009
28.8249975,43.3404379
28.9320045,43.3417169
28.7805505,43.3264499
28.8720795,43.3845119
28.8274565,43.3618069
28.8057875,43.3405109
28.7956355,43.3470299
28.7988885,43.3665559
28.8697335,43.3801409
28.8474145,43.3409369
28.8039255,43.3472689
28.8209565,43.3573659
28.8456695,43.3435949
28.8741625,43.3540809
28.7964615,43.3586689
28.8204755,43.3395829
28.7949875,43.3708599
28.7840325,43.3414599
28.8740045,43.3799189
28.9288585,43.3422929
28.8756845,43.3568459
28.8788255,43.3696209
28.8163215,43.3786159
28.8589935,43.3457099
28.9065545,43.3542119
28.8314125,43.3516579
28.7889315,43.3363069
28.8263845,43.3534169
28.8317825,43.3355709
28.8311405,43.3528569
28.9018115,43.3717649
28.7921655,43.3292879
28.8503795,43.3445809
28.8720585,43.3639899
28.7975885,43.3856299
28.8689215,43.3856259
28.8279145,43.3611169
28.8680255,43.3810819
28.8550905,43.3791059
28.9039835,43.3599669
28.8840815,43.3581659
28.8190745,43.3814999
28.8378835,43.3438199
28.8555615,43.3833239
28.9061705,43.3444919
28.8949725,43.3599699
28.8479995,43.3752219
28.8042745,43.3248629
28.8536965,43.3448489
28.8052895,43.3500099
28.8350515,43.3412159
28.8389645,43.3916269
28.7857075,43.3467949
28.8318575,43.3494669
28.8665215,43.3867209
28.8200635,43.3480649
28.8221305,43.3948339
28.7664785,43.3295499
28.7648255,43.3496709
28.8236295,43.3473329
28.9010185,43.3664719
28.8206215,43.3433289
28.8355055,43.3431149
28.8153055,43.3399949
28.8058525,43.3532029
28.8918825,43.3552499
28.9143115,43.3650219
28.8314015,43.3521609
28.8586225,43.3843239
28.7988285,43.3472389
28.8064755,43.3646009
28.8367315,43.3399699
28.8209525,43.3572579
28.8160505,43.3704849
28.7606325,43.3171679
28.8327385,43.3460389
28.8523215,43.3652109
28.8117825,43.3656979
28.8676125,43.3878199
28.8481955,43.3751839
28.8176495,43.3834879
28.8349345,43.3440309
28.8278985,43.3610999
28.8163045,43.3399449
28.7871785,43.3400519
28.8111075,43.3310539
28.7964255,43.3644499
28.8192355,43.3490199
28.8095925,43.3263639
28.8435195,43.3375389
28.8328415,43.3397719
28.8156095,43.3318019
28.9135895,43.3438269
28.7907205,43.3295589
28.8199585,43.3481109
28.8228375,43.3965949
28.8514925,43.3951289
28.8959485,43.3549039
28.8907025,43.3635459
28.7882405,43.3309139
28.8730565,43.3522269
28.8662115,43.3540139
28.8196055,43.3499589
28.8848235,43.3652389
28.7868155,43.3472119
28.8170335,43.3399619
28.7644265,43.3225289
28.8073665,43.3307449
28.8837635,43.3787729
28.8097295,43.3530239
27.9540165,44.2591489
27.9338345,44.2911339
27.9686355,44.2839389
27.9664085,44.2947649
27.9434675,44.2678969
27.9440785,44.2740129
27.9598535,44.2611869
27.9442605,44.2605409
27.9397715,44.2443109
27.9380005,44.2440979
27.9451085,44.2825709
27.9722585,44.2827919
27.9465615,44.2501999
27.9366285,44.2911889
27.9687875,44.2789949
27.9643265,44.2849559
27.9444425,44.2619859
27.8988335,44.2296609
27.8800415,44.2657189
27.9364715,44.2543609
27.9638815,44.2819569
27.9531645,44.2845239
27.9689295,44.2831279
27.9418755,44.3046179
27.9448585,44.2824739
27.9254255,44.2394399
27.9599585,44.2917599
27.9307315,44.2785269
27.9616625,44.3021199
27.9583075,44.2549059
27.9639315,44.2749019
27.9984355,44.2963139
27.9647955,44.2971929
27.9606745,44.2853929
27.9707005,44.2800519
27.9421275,44.2575699
27.9634585,44.2761089
27.9711835,44.2849559
27.9441705,44.2582489
27.9394825,44.2545579
27.9700335,44.2792479
27.9467145,44.2788939
27.9583545,44.2955179
27.9681985,44.2654199
27.8799335,44.2341659
27.9620735,44.2855629
27.9804895,44.2762219
27.9450955,44.2818789
27.9650355,44.2903429
27.9913085,44.2486419
27.9607595,44.3019549
27.9701975,44.2788959
27.9532215,44.2825909
27.9349405,44.2930239
27.9834845,44.2998649
27.9445695,44.2753849
27.8799085,44.2651889
27.9452875,44.3020179
27.9566155,44.2612889
27.9423285,44.2575689
27.9708735,44.2873659
27.9683555,44.2758889
27.9337465,44.2855179
27.9690335,44.2789039
27.9598245,44.2815519
27.9633395,44.2779699
27.9536245,44.2825619
27.8984655,44.2861459
27.9383415,44.2990059
27.9332855,44.2422129
27.9596465,44.2609009
27.9579395,44.2957089
27.9508795,44.2826239
27.9528275,44.2830789
27.9632465,44.2844139
27.9299415,44.3046659
27.9634155,44.2762889
27.9583215,44.2548699
27.9377615,44.2878659
27.9616315,44.3021109
27.9306015,44.3050749
27.9707855,44.2557059
27.9437545,44.2691169
27.9893555,44.2611279
27.9632915,44.2771079
27.9613105,44.2619779
27.8728125,44.2983189
27.9363625,44.2576959
27.8794095,44.2415559
27.9571615,44.2996409
27.9376535,44.2695599
27.9700495,44.2792659
27.9194705,44.2998139
27.8799765,44.2655479
27.9489395,44.3005919
27.9793055,44.2332909
27.9367905,44.2815719
27.9368005,44.3045869
27.9598525,44.2611599
27.9642795,44.2728689
27.9583345,44.2960569
27.9969185,44.2934489
27.9450065,44.2548559
27.9347885,44.3032159
27.9542335,44.2819559
27.9684015,44.2654989
27.9693665,44.2832509
27.9663385,44.2758839
27.9680375,44.2755039
27.8750865,44.2842869
27.9632345,44.2854299
27.9509775,44.2722169
27.9694245,44.2662569
27.9051065,44.2322569
27.8761735,44.2534829
27.9584305,44.2954179
27.9428845,44.2499809
27.9600585,44.2613479
27.9688425,44.2730279
27.9671495,44.2648959
27.9638955,44.2633539
27.9532855,44.2868059
27.9930925,44.2549379
27.9643575,44.2849459
27.9710185,44.2844359
27.8373015,44.2345309
27.9690325,44.2724239
27.9689615,44.2791739
27.9675705,44.2922499
27.9519985,44.2925209
27.9605475,44.2852409
27.9709495,44.2848679
27.9713415,44.2970599
27.9691505,44.2952949
27.9632035,44.2789599
27.9956505,44.2920999
28.2605375,44.1636949
28.1925415,44.1541989
28.1680395,44.1538619
28.2343085,44.1655979
28.1238755,44.1243049
28.1064875,44.1329689
28.2199295,44.1409169
28.1562495,44.1567889
28.1838335,44.1647959
28.1606375,44.1514599
28.1573475,44.1503359
28.0336185,44.1301079
28.0805055,44.1300729
28.1378925,44.1422419
28.1586715,44.1507299
28.1828395,44.1236689
28.1258345,44.1295029
28.2220775,44.1542179
28.2603905,44.1633999
28.1985995,44.1391669
28.1183295,44.1331379
28.2261865,44.1582989
28.2214965,44.1344509
28.1579115,44.1312519
28.1187785,44.1318309
28.1533145,44.1342099
28.1029255,44.1216809
28.2385875,44.1641849
28.2311805,44.1720599
28.1435695,44.1332179
28.1329155,44.1462259
28.2035805,44.1584469
28.1265155,44.1355729
28.1251865,44.1315749
28.0731945,44.1187049
28.0607245,44.1078319
28.2432015,44.1655739
28.1029555,44.1216539
28.2153635,44.1577809
28.1091095,44.1327419
28.2501235,44.1605519
28.3706095,44.1517599
28.2577505,44.0984529
28.2055125,44.1664199
28.2169905,44.1140159
28.1728485,44.1551169
28.1573615,44.1502459
28.1241375,44.1323289
28.1296915,44.1352239
28.1182725,44.1555799
28.1808215,44.1567769
28.0573955,44.1615179
28.0207525,44.1582919
27.9857235,44.1754349
28.0024695,44.1427169
28.0204355,44.1766899
28.0050595,44.1775959
28.0120625,44.1765769
28.0193165,44.1523519
28.0339145,44.1724349
28.0042925,44.1786889
28.0620345,44.1643429
28.0449675,44.1596309
28.0392965,44.1561569
28.0046865,44.1775449
27.9999945,44.1465079
28.0272195,44.1554249
28.0220115,44.1743699
28.0388025,44.1569519
28.0351145,44.1780079
28.0175535,44.1296989
28.0239595,44.1533349
28.0366665,44.1546209
28.0322015,44.1622469
28.0060415,44.1466109
28.0013865,44.1442159
28.0272455,44.1626769
28.0020795,44.1433299
28.0261005,44.1746109
28.0172835,44.1301139
28.0264495,44.1548549
28.0228505,44.1745529
28.0319135,44.1491809
27.9998615,44.1699289
28.0175365,44.1296539
28.0564545,44.1623609
28.0310455,44.1564759
28.0464085,44.1830949
28.0571295,44.1620869
28.0077625,44.1369199
28.0223035,44.1742869
27.9962795,44.1757139
28.0267495,44.1454429
28.0700395,44.2030899
28.0328325,44.1731979
28.0124155,44.1665719
28.0276935,44.1447269
28.0044875,44.1776539
28.0032595,44.1481929
28.0224255,44.1696579
28.0320775,44.1622479
28.0431475,44.1613059
28.0621475,44.1645399
28.0372385,44.1678909
27.9979635,44.1462159
28.0429925,44.1612899
28.0124955,44.1666709
28.0214525,44.1577559
28.0214745,44.1535229
28.0283055,44.1503839
28.0273095,44.1665049
28.0327095,44.1732429
28.0381485,44.1677859
28.0152345,44.1319529
28.0221025,44.1742519
28.1116665,44.1920649
28.0880165,44.2046019
28.1291595,44.2102089
28.1295745,44.2094059
28.1088165,44.2171699
28.1117915,44.2124739
28.1137165,44.2106609
28.0955505,44.2098379
28.0525405,44.1891079
28.1170495,44.2121809
28.1182755,44.2102399
28.1141765,44.2158429
28.1126035,44.2066799
28.1032655,44.1997409
28.0916105,44.1804349
28.1057285,44.2059769
28.1122705,44.2097199
28.1117445,44.1934479
28.1097685,44.2106649
28.0958055,44.1991239
28.1284485,44.1935789
28.1181775,44.2106899
28.1125485,44.2157929
28.1217785,44.1896049
28.1028825,44.1937859
28.1209045,44.1892969
28.1140055,44.2158539
28.1015575,44.2138999
28.0949475,44.2133569
28.1205955,44.2040919
28.1161305,44.2146149
28.1112525,44.1725749
28.1163695,44.1899519
28.1112215,44.1942699
28.0882815,44.2046719
28.1116125,44.2107129
28.1111405,44.1954659
28.1216555,44.1896599
28.0831375,44.1723289
28.0972245,44.2099159
28.1116675,44.1921189
28.1885825,44.1779949
28.1624765,44.1881039
28.1622435,44.1783999
28.1971505,44.1790729
28.1636405,44.1625169
28.1289415,44.1768319
28.1289575,44.1768679
28.2067035,44.1817789
28.1898585,44.1714049
28.1660365,44.1894049
28.1461505,44.1894759
28.2151405,44.1794959
28.2180315,44.1788059
28.2022995,44.1783379
28.1492545,44.1813439
28.3137065,44.1110099
28.1518965,44.1805139
28.2023475,44.1783729
28.1730575,44.1681739
28.1564045,44.1885309
28.1423375,44.1767259
28.2735535,44.1599379
28.2976865,44.1505589
28.2985865,44.1529419
28.2705545,44.1611599
28.2774155,44.1436629
28.2781895,44.1298689
28.3217965,44.1595729
28.2950205,44.1503319
28.2585395,44.1536019
28.2874565,44.1496379
28.2736735,44.1598109
28.2799905,44.1657929
28.2675385,44.1617179
27.9328585,44.1653409
27.9145635,44.1603399
27.9712385,44.1712699
27.9104465,44.1558349
27.9428025,44.1710659
27.9404125,44.1648799
27.9473975,44.1529999
27.9128015,44.1621479
27.9418485,44.1697059
27.9127535,44.1465199
27.9297335,44.1644799
27.9890305,44.1596309
27.9459775,44.1753959
27.9583395,44.1494699
27.9577745,44.1530959
27.9326925,44.1622049
27.9297385,44.1622149
27.9306045,44.1622089
27.9690965,44.1372409
27.9103885,44.1560329
27.9257155,44.1621229
27.9283525,44.1727019
27.9376835,44.1286259
27.9638655,44.1441409
27.9422035,44.1696499
27.9115485,44.1586679
27.9493895,44.1594039
27.9760085,44.1715449
27.9342745,44.1649909
27.9063065,44.1456059
27.9303615,44.1616179
27.9245705,44.1680339
27.9554685,44.1594909
27.9290165,44.1354919
27.9123635,44.1610179
27.9627715,44.1459279
27.9722835,44.1342099
27.9520025,44.1724909
27.9279165,44.1649129
27.9529005,44.1733569
27.9571305,44.1623299
27.9373625,44.1621669
27.9351625,44.1737109
27.9555075,44.1615309
27.9554315,44.1656839
27.9386715,44.1618899
27.9915675,44.1620409
27.9112955,44.1566299
27.9138305,44.1470969
27.9567695,44.1685689
27.9222635,44.1670599
27.9537175,44.1658289
27.9489165,44.1762039
27.9609275,44.1489859
27.9464755,44.1541109
27.9565525,44.1620369
27.9230205,44.1398069
27.9897665,44.1577389
27.9643195,44.1629569
27.9407545,44.1657769
27.9385165,44.1293659
27.9353445,44.1734769
27.9636145,44.1697829
27.9506065,44.1690219
27.9309495,44.1641839
27.9276105,44.1363809
27.9762025,44.1306609
27.9637895,44.1441959
27.9549545,44.1666389
27.9434775,44.1748999
27.9387655,44.1619339
27.9551935,44.1661709
27.9598775,44.1668679
27.9635405,44.1417079
27.9208485,44.1436119
27.9407075,44.1657319
27.9313285,44.1486169
27.9426205,44.1696029
27.9644995,44.1433279
27.9260845,44.1527109
27.9028865,44.1577049
27.9376595,44.1590469
27.9386805,44.1731859
27.9521055,44.1632069
27.9280605,44.1567429
27.9062895,44.1455429
27.9383365,44.1288279
27.9327215,44.1537479
27.9420535,44.1541569
27.9444435,44.1694739
27.9376295,44.1590559
27.9806725,44.1655999
27.9297695,44.1622149
27.9403825,44.1648799
27.9217075,44.1415489
27.9807655,44.1608719
27.9182105,44.1525079
27.9525605,44.1733769
27.9508665,44.1451059
27.9437915,44.1751849
27.9401735,44.1644769
27.9388965,44.1664979
27.9207645,44.1432619
27.9176585,44.1510189
27.9218065,44.1674579
27.9431065,44.1567119
27.9758025,44.1720759
27.9679975,44.1291059
27.9540975,44.1687749
27.9554065,44.1603279
27.9870415,44.1434859
27.9239985,44.1697449
27.9867535,44.1453749
27.9830695,44.1640119
27.9542045,44.1687109
27.9593085,44.1694959
27.9237645,44.1688029
27.9449605,44.1748089
27.9501065,44.1663109
27.9510735,44.1740699
27.9692565,44.1375099
27.9834235,44.1489649
27.9398555,44.1748409
27.9386495,44.1731769
27.9518185,44.1733999
27.9135305,44.1527969
27.9218715,44.1411889
27.9571625,44.1623649
27.9230205,44.1397889
27.9453755,44.1540289
27.9267845,44.1613969
27.9713625,44.1712419
27.9340605,44.1408349
27.9881905,44.1609759
27.9616295,44.1630199
27.9425505,44.1459669
27.9575655,44.1624439
27.9690655,44.1372229
27.9578475,44.1536519
27.9582015,44.1625289
27.9336655,44.1302769
27.9301425,44.1572599
27.9543075,44.1683959
27.9591835,44.1613189
27.9467865,44.1467849
27.9732595,44.1502359
27.9299215,44.1435479
27.9393045,44.1676549
27.9875185,44.1613849
27.9331915,44.1750539
27.9411465,44.1726939
27.9084025,44.1504909
27.9333655,44.1668389
27.9103005,44.1554589
27.9287695,44.1692939
27.9376655,44.1693549
27.9248955,44.1638259
27.9428585,44.1749029
27.9457155,44.1746339
27.9506885,44.1676279
27.9323345,44.1755349
27.9476815,44.1549579
27.9395045,44.1434519
27.9243575,44.1699499
27.9341725,44.1276139
27.9650555,44.1424979
27.9290365,44.1720149
27.9458085,44.1540079
27.9146405,44.1603299
27.9123215,44.1578099
27.9474085,44.1692129
27.9330735,44.1652949
27.9770845,44.1719959
27.9260385,44.1526929
27.9819785,44.1659329
27.9240415,44.1670489
27.9569045,44.1561479
27.9210135,44.1433239
27.9050415,44.1449389
27.9617375,44.1630099
27.9264645,44.1489519
27.9149965,44.1629069
27.9448495,44.1730039
27.9763935,44.1714339
27.9061145,44.1470359
27.9358435,44.1686739
27.9470255,44.1537579
27.9421075,44.1694619
27.9462205,44.1693909
27.9284245,44.1648019
27.9219925,44.1674839
27.9321045,44.1672509
27.9751275,44.1707679
27.9212355,44.1428189
27.9293615,44.1661529
27.9421575,44.1696769
27.9514765,44.1733299
27.9866825,44.1432989
27.9459695,44.1766539
27.9519815,44.1632069
27.9090565,44.1516289
27.9336795,44.1326949
27.9502705,44.1668129
27.9447955,44.1296049
27.9338865,44.1741329
27.9232005,44.1641599
27.9616585,44.1694179
27.9355425,44.1741939
27.9488895,44.1731129
27.9480485,44.1745019
27.9389275,44.1731579
27.9516395,44.1524789
27.9364985,44.1723459
27.9330395,44.1575479
27.9419465,44.1724649
27.9301955,44.1483629
27.9434465,44.1749269
27.9483805,44.1501629
27.9530905,44.1621219
27.9120615,44.1596719
27.9770855,44.1720409
27.9420665,44.1731109
27.9707875,44.1671569
27.9863415,44.1683669
27.9903005,44.1448929
27.9694985,44.1548349
27.9707275,44.1632479
27.9863105,44.1683579
27.9705565,44.1671679
27.9827895,44.1623509
27.9762045,44.1649289
27.9863105,44.1683759
27.9796165,44.1566919
27.9993305,44.1550319
27.9692235,44.1534169
27.9712455,44.1628309
27.9970385,44.1502129
27.9701445,44.1634949
27.9985085,44.1464099
27.9684585,44.1690959
27.9699745,44.1635049
27.9706515,44.1633209
27.9702285,44.1638179
27.9737905,44.1600829
27.9888645,44.1465559
27.9889105,44.1465559
27.9623475,44.1690179
27.9724715,44.1614749
27.9874555,44.1487939
27.9699595,44.1635229
27.9738225,44.1601539
27.9724875,44.1614749
27.9863415,44.1683489
27.9981605,44.1491269
27.9699285,44.1635139
27.9904265,44.1450179
27.9607375,44.1082219
27.9421355,44.1270429
28.0050865,44.1153329
27.9122245,44.1195619
27.9673395,44.1181999
27.9677385,44.1068549
28.0081445,44.1214499
27.9845985,44.1246019
27.9338965,44.1260519
27.9225825,44.1207569
27.9907025,44.1246329
28.0054255,44.1229879
27.8998955,44.1292249
27.9783865,44.1301519
27.9088335,44.1251989
27.9386205,44.1166309
27.9865735,44.1236989
27.9995345,44.1173839
27.9419345,44.1269989
27.9883415,44.1232199
27.9203535,44.1230889
27.9586555,44.1124499
27.9677575,44.1182599
28.0102235,44.1241589
27.9629865,44.1103189
27.9535755,44.1191149
27.9304215,44.1159989
27.9400385,44.1180959
27.9817445,44.1263999
27.9016365,44.1254219
27.9813325,44.1266729
27.9678695,44.1200929
28.0047515,44.1201879
27.9886195,44.1232449
27.9843905,44.1203159
27.8984425,44.1248119
27.9011605,44.1352299
27.8984735,44.1248119
27.9432565,44.1175359
27.9404375,44.1221559
27.8973975,44.1251149
27.9975175,44.1184939
27.9638615,44.1245849
27.9342225,44.1143579
27.9893645,44.1226289
27.9727045,44.1056909
28.0010515,44.1190719
27.9677865,44.1205959
27.8668505,44.1592719
27.8181125,44.1824999
27.8435175,44.1776009
27.8068895,44.1610259
27.8937565,44.1697119
27.8723335,44.1971659
27.8517055,44.1580089
27.8231055,44.1635019
27.8682825,44.1763479
27.8317515,44.1674099
27.8606785,44.1610409
27.8559935,44.1750959
27.8605425,44.1574919
27.8351865,44.1828849
27.8704545,44.1885759
27.8567995,44.1826859
27.9084695,44.1724819
27.7685625,44.2079869
27.8449045,44.1543979
27.8027065,44.2021359
27.8169285,44.1789839
27.8634145,44.1868629
27.9040895,44.1749349
27.8590955,44.1392829
27.7572005,44.1369899
27.8647145,44.1647029
27.8210115,44.1532499
27.8613165,44.1575419
27.8595985,44.1816269
27.8517045,44.1579909
27.8416295,44.1679769
27.8653265,44.1836349
27.8572365,44.1772999
27.8454085,44.1834769
27.8526335,44.1580039
27.8458885,44.1417649
27.8682005,44.1677929
27.8537465,44.1579789
27.8325665,44.1884269
27.8517505,44.1579549
27.8713885,44.1550759
27.8255025,44.1498019
27.8379025,44.1680689
27.8776095,44.1907009
27.9019155,44.1744979
27.8133365,44.1488959
27.8875365,44.1660729
27.8268645,44.1498579
27.8304505,44.1867299
27.8425185,44.1903949
27.8323685,44.1828019
27.8609795,44.1930149
27.8082165,44.1688739
27.8668655,44.1629199
27.8975195,44.1118309
27.8497325,44.1668899
27.8558265,44.1818279
27.8687115,44.1678349
27.8669665,44.1643039
27.7981905,44.1666789
27.9010085,44.1748539
27.8648775,44.1605859
27.8691455,44.1807469
27.8215125,44.1586129
27.9005535,44.1718549
27.8221475,44.1567039
27.8686585,44.1775319
27.8473655,44.1432219
27.7577115,44.1370779
27.8110495,44.1489889
27.7848075,44.2207669
27.8469345,44.1433229
27.8698055,44.1721959
27.8603715,44.1815959
27.8685915,44.1561159
27.8690195,44.1558079
27.8528035,44.1786639
27.8500165,44.1521409
27.8766275,44.1794099
27.8178535,44.1302239
27.8284265,44.1693959
27.8493565,44.1581479
27.7512585,44.1365149
27.9108465,44.1669859
27.8698055,44.1721689
27.8650845,44.1581759
27.8281155,44.1868149
27.8699125,44.1830879
27.8590385,44.1395619
27.8396885,44.1521789
27.8432885,44.1777639
27.8543085,44.1545789
27.8648335,44.1616289
27.8651445,44.1580409
27.8313095,44.1580929
27.8686175,44.1769479
27.8689755,44.1807299
27.8591645,44.1574279
27.8648835,44.1618349
27.8027835,44.2021089
27.8416965,44.1788329
27.8405035,44.1854179
27.8434565,44.1776279
27.8556205,44.1460249
27.8588755,44.1548769
27.8960865,44.1588149
27.8482775,44.1743839
27.8595055,44.1574799
27.8492545,44.1462039
27.8529415,44.1795619
27.8980495,44.1561159
27.8617465,44.1564429
27.8345555,44.1840929
27.8553495,44.1698329
27.8441855,44.1777409
27.8695855,44.1756579
27.8069055,44.1610619
27.9046255,44.1746259
27.8252785,44.1620259
27.8919185,44.1689859
27.8482185,44.1746089
27.8695305,44.1815259
27.8715405,44.1649969
27.9100135,44.1696689
27.7843385,44.1304859
27.8607045,44.1607439
27.8490375,44.1670019
27.8271905,44.1821739
27.8922375,44.1766589
27.8918395,44.1689229
27.7798115,44.1822019
27.8583305,44.1574779
27.8599185,44.1655749
27.8690275,44.1553589
27.8158515,44.1753949
27.8640915,44.1505789
27.8689915,44.1798759
27.8729985,44.1643229
27.8545115,44.1818719
27.8637415,44.1629019
27.8545155,44.1783939
27.8093005,44.1659119
27.9100045,44.1700279
27.8631185,44.1450749
27.8777925,44.1670099
27.8669775,44.1585339
27.7577885,44.1370869
27.8284825,44.1875499
27.7848395,44.2208469
27.8667985,44.1534399
27.8728535,44.1639829
27.8483385,44.1743299
27.8743245,44.1595439
27.8193535,44.2113329
27.8965635,44.1568979
27.8699295,44.1831779
27.8481195,44.1524299
